pair_key,프로필,좋아하는_게임,좋아하는_게임_장르,좋아하는_게임_설명,추천_게임,추천_게임_장르,추천_게임_설명,적합도,이유태그,메모
B0074,A06,Balatro / Hades / Vampire Survivors,"캐주얼, 인디, 전략 / 액션, 인디, RPG / 액션, 캐주얼, 인디, RPG","[Balatro] 포커 로그라이크 게임. Balatro는 불법 포커 패로 게임을 하고, 판을 뒤엎는 조커를 발견하고, 아드레날린이 치솟는 강력한 콤보를 만드는 덱 빌딩 게임입니다. ‖ [Hades] Bastion, Transistor, Pyre의 제작사에서 선보이는 이 로그라이크 던전 탐색형 게임에서 핵 앤 슬래시로 지하 세계를 탈출하고 죽음의 신에게 도전하세요. ‖ [Vampire Survivors] 수많은 어둠의 피조물을 쓰러뜨리며 새벽이 올 때까지 생존하세요! Vampire Survivors는 로그라이트 요소를 갖춘 고딕 호러 케주얼 게임입니다. 당신의 선택으로 순식간에 수백 마리의 괴물이 눈덩이처럼 불어날 수 있죠.",Hades II,"액션, 인디, RPG",수상 경력에 빛나는 로그라이크 던전 크롤러의 매혹적인 속편에서 어둠의 마법을 펼치며 시간의 티탄에게 맞서 지하세계 너머에서 전투를 벌이세요.,,,
B0075,A11,DARK SOULS™ III / The Witcher 3: Wild Hunt / The Elder Scrolls V: Skyrim Special Edition,액션 / RPG / RPG,"[DARK SOULS™ III] 장르를 새로 개척했다는 평가를 들으며 많은 좋은 평가들을 얻고 있는 다크 소울 시리즈는 계속해서 한계를 넘어서, 더욱 야심찬 단계에 도전하고자 하고 있습니다. 준비를 하고 어둠을 밝히십시오! ‖ [The Witcher 3: Wild Hunt] 리비아의 게롤트가 되어 의뢰를 받고 괴물을 사냥하세요. 전쟁의 상처가 가득하고 괴물이 들끓는 대륙을 마음껏 탐험해 보세요. 지금 가장 중요한 일은 대륙의 판도를 뒤바꿀 수도 있는 살아 있는 무기이자 예언의 아이, 시리를 추적하는 것입니다. ‖ [The Elder Scrolls V: Skyrim Special Edition] 200회 이상 올해의 게임에 선정된 The Elder Scrolls V: Skyrim Special Edition이 놀라운 디테일로 판타지에 생명을 불어넣었습니다. Special Edition에는 비평가들의 극찬을 받은 게임 및 새로운 기능이 포함된 애드온이 들어 있습니다.",Incitement 3,"어드벤처, 인디, RPG","An expansive dystopian sci-fi world awaits you! Equipment customization, a varied cast and an epic story in this sci-fi epic from Astronomic Games.",,,
B0076,A19,Valheim / Grounded / My Time at Portia,"액션, 어드벤처, 인디, RPG, 앞서 해보기 / 액션, 어드벤처 / 어드벤처, 캐주얼, 인디, RPG, 시뮬레이션","[Valheim] 북구 신화와 바이킹 문화에 기반한 판타지 세계를 배경으로 펼쳐지는 생존 및 탐험 게임. ‖ [Grounded] The world is a vast, beautiful and dangerous place – especially when you have been shrunk to the size of an ant. Can you thrive alongside the hordes of giant insects, fighting to s ‖ [My Time at Portia] 아름다운 Portia 마을에서 새 삶을 시작하세요! 아버지가 방치한 작업장에서 제작을 부탁받고, 작물을 키우고, 가축을 기르고, 아름다운 세기말의 땅에서 특이한 친구들을 사귀며 작업장을 예전의 멋진 모습으로 복원하세요.",STORY OF SEASONS: Friends of Mineral Town,"캐주얼, RPG, 시뮬레이션",인생을 즐겁게♪ 자연이 가득한 목장에서 '따뜻한 생활'을 시작하자!,,,
B0077,A05,RimWorld / Oxygen Not Included / Unpacking 언패킹,"인디, 시뮬레이션, 전략 / 인디, 시뮬레이션 / 캐주얼, 인디, 시뮬레이션","[RimWorld] 지능형 AI 이야기꾼이 주도하는 공상과학 정착지 시뮬레이터입니다. 심리, 생태, 총격전과 근접전, 날씨, 기후, 외교, 사람 사이의 관계, 예술, 의학, 무역, 그 외 많은 것들을 시뮬레이션하여 이야기를 생성합니다. ‖ [Oxygen Not Included] Oxygen Not Included는 우주 콜로니 시뮬레이션 게임입니다. 외계의 우주 암석 깊은 곳에서 근면한 일꾼들은 생존하고 나아가 번영하기 위해 과학을 마스터하고, 낯선 새로운 생명체에 맞서며, 경이로운 우주 테크놀로지를 활용해야 합니다. ‖ [Unpacking 언패킹] Unpacking은 상자에서 짐을 꺼내 새집에 맞게 배치하는 친숙한 체험에 대한 명상적 퍼즐 게임입니다. 게임의 일부인 블록 맞추기 게임과 집 꾸미기를 하는 동안, 푸는 짐에 닮긴 삶의 실마리를 찾아가며 만족할 만한 생활 공간을 만들어 보세요.",Camper Van: Make it Home,"캐주얼, 인디","Decorate and organize the camper van of your dreams! Embark on a journey of self-discovery as you build your own home-on-wheels, using a combination of creative block organization puzzles and relaxing interior design. Make your heart feel at ease and your camper van feel like home.",,,
B0078,A02,Forza Horizon 5 / Hi-Fi RUSH / Street Fighter 6,"액션, 어드벤처, 레이싱, 시뮬레이션, 스포츠 / 액션 / 액션, 어드벤처","[Forza Horizon 5] 세계 최고의 자동차를 타고 생동감 넘치는 멕시코의 대자연을 탐험하며 재미있는 드라이빙 액션을 마음껏 즐겨보세요. ‖ [Hi-Fi RUSH] 아케이드 챌린지! 업데이트!로 추가되는 두 개의 신규 게임 모드에서 여러분의 능력을 시험하고, 새로운 보상을 획득해 보세요. 몇 가지 비밀도 숨어 있답니다! 락 스타 지망생 차이가 되어 비트를 타고, 세상 모든 게 음악에 싱크되는 세계에서 오합지졸 팀과 함께 사악한 거대 기업에 맞서 싸우세요. ‖ [Street Fighter 6] 시리즈 최신작 『Street Fighter 6』, 2023년 6월 2일 발매 결정! RE ENGINE으로 개발된 본 작품은 대형 모드 「World Tour」, 「Fighting Ground」, 「Battle Hub」로 구성되어 있다. 새로운 「스트리트 파이터」에는 지금까지의 시리즈에는 없었던 새로운 체험이 기다리고 있다.",Dakar 18,"어드벤처, 레이싱, 시뮬레이션, 스포츠","Based on the world famous annual rally raid organized by Amaury Sport Organisation (A.S.O.) in South America, DAKAR 18 is a realistic simulation of the biggest cross-country rally in the world and features a variety of vehicles, including motorcycles, cars, trucks, quads and SSVs.",,,
B0079,A15,Baldur's Gate 3 / Mount & Blade II: Bannerlord / Kenshi,"어드벤처, RPG, 전략 / 액션, 인디, RPG, 시뮬레이션, 전략 / 액션, 인디, RPG, 시뮬레이션, 전략","[Baldur's Gate 3] Baldur’s Gate 3 is a story-rich, party-based RPG set in the universe of Dungeons & Dragons, where your choices shape a tale of fellowship and betrayal, survival and sacrifice, and  ‖ [Mount & Blade II: Bannerlord] 본 게임은 전략/액션 RPG입니다. 캐릭터를 생성하고, 외교에 참여하고, 제작, 거래를 하고, 방대한 중세풍의 샌드박스에서 새로운 땅을 정복하십시오. 군대를 일으켜 전쟁에 뛰어들고, 깊이가 있으나 직관적인 실력 기반의 전투 시스템을 채용한 대규모 실시간 전투에서 자신의 부대에 명령을 내리고 함께 싸우십시오. ‖ [Kenshi] 자유롭게 돌아다니는 분대 기반의 RPG. 스토리를 따라가는 대신 제한 없는 샌드박스식 게임플레이에 중점을 두었습니다. 무역상, 도둑, 반란군, 전쟁 군주, 모험가, 농부, 노예 등 다양한 삶을 체험할 수 있습니다. 운이 나쁘면 식인종의 먹잇감으로 전락할지도 모르죠. 새로운 장비를 연구하거나 제작해 보세요.",Robber Knight,"인디, RPG, 전략, 앞서 해보기","RPG와 4X 전략이 결합된 이 독특한 게임에서 여행을 시작하세요! 치열한 전투에서 군대를 이끌고, 스토리가 중심이 되는 선택을 하고, 광대한 땅을 정복하세요. 혼자 플레이하거나 최대 4명의 친구와 함께 싸우세요.",,,
B0080,A14,Cities: Skylines / Factorio / Farming Simulator 22,"시뮬레이션, 전략 / 캐주얼, 인디, 시뮬레이션, 전략 / 시뮬레이션","[Cities: Skylines] Cities: Skylines is a modern take on the classic city simulation. The game introduces new game play elements to realize the thrill and hardships of creating and maintaining a real  ‖ [Factorio] Factorio는 무한한 2D 세상에서 복잡성이 증가하는 아이템을 생산하기 위해 자동화 공장을 만드는 게임입니다. - 당신의 상상력으로 공장을 설계, 독창적인 방법으로 간단한 요소를 결합하고 마지막엔 당신을 좋아하지 않는 생물들로 부터 공장을 지키세요. ‖ [Farming Simulator 22] 농장을 만들고 농사를 즐기세요! 작물을 수확하고, 동물을 돌보고, 생산을 관리하고, 계절에 따른 어려움을 이겨내세요.",Farm Together 2,"캐주얼, 인디, 시뮬레이션",아늑하고 편안한 농장 체험을 위해 오랫동안 기다려온 속편에서 혼자서 농장을 키우거나 친구들과 함께해 보세요!,,,
B0081,A13,DOOMBLADE / Transiruby / Blast Brigade vs. the Evil Legion of Dr. Cread,"액션, 어드벤처, 인디 / 액션 / 액션, 어드벤처, 인디","[DOOMBLADE] Deep underground, Gloom Girl discovers DOOMBLADE, a sentient weapon hellbent on escape after eons in chains. Together, “Doom and Gloom” embark on a vengeful quest to unlock the pow ‖ [Transiruby] 차원 대륙의 의문을 풀어라! 는 사이보그 소녀 실비가 검과 엘리먼트 샷으로 적을 쓰러뜨리며 앞으로 나아가는 탐색형 액션 게임입니다! ‖ [Blast Brigade vs. the Evil Legion of Dr. Cread] 스릴 넘치는 플랫포밍과 깊이 있는 탐험 세계, 폭발적인 액션으로 가득한 2D 메트로이드배니아 어드벤처 게임을 즐겨보세요! Blast Brigade에서 영웅들로 팀을 구성해 세계를 구하세요!",Supraland Six Inches Under,어드벤처,"포탈, 젤다 그리고 메트로이드의 혼합. 탐험, 퍼즐, 전투! 1인칭 메트로이드배니아 수프라랜드의 6인치 아래에서.",,,
B0082,A06,Balatro / Hades / Vampire Survivors,"캐주얼, 인디, 전략 / 액션, 인디, RPG / 액션, 캐주얼, 인디, RPG","[Balatro] 포커 로그라이크 게임. Balatro는 불법 포커 패로 게임을 하고, 판을 뒤엎는 조커를 발견하고, 아드레날린이 치솟는 강력한 콤보를 만드는 덱 빌딩 게임입니다. ‖ [Hades] Bastion, Transistor, Pyre의 제작사에서 선보이는 이 로그라이크 던전 탐색형 게임에서 핵 앤 슬래시로 지하 세계를 탈출하고 죽음의 신에게 도전하세요. ‖ [Vampire Survivors] 수많은 어둠의 피조물을 쓰러뜨리며 새벽이 올 때까지 생존하세요! Vampire Survivors는 로그라이트 요소를 갖춘 고딕 호러 케주얼 게임입니다. 당신의 선택으로 순식간에 수백 마리의 괴물이 눈덩이처럼 불어날 수 있죠.",삼국 영웅：혈월의 전설,"어드벤처, 인디, RPG, 전략","이 게임은 약간 레트로하면서도 혁신적인 재미를 담은 로그라이크 덱빌딩 카드 게임입니다. 촉나라 장수가 되어 보물을 손에 쥐고, 다양한 카드를 수집하세요. 매 판마다 유일무이한 카드와 보물 조합을 구축하여 적을 무찌르고 역사를 다시 써 나갈 수 있습니다!",,,
B0083,A19,Valheim / Grounded / My Time at Portia,"액션, 어드벤처, 인디, RPG, 앞서 해보기 / 액션, 어드벤처 / 어드벤처, 캐주얼, 인디, RPG, 시뮬레이션","[Valheim] 북구 신화와 바이킹 문화에 기반한 판타지 세계를 배경으로 펼쳐지는 생존 및 탐험 게임. ‖ [Grounded] The world is a vast, beautiful and dangerous place – especially when you have been shrunk to the size of an ant. Can you thrive alongside the hordes of giant insects, fighting to s ‖ [My Time at Portia] 아름다운 Portia 마을에서 새 삶을 시작하세요! 아버지가 방치한 작업장에서 제작을 부탁받고, 작물을 키우고, 가축을 기르고, 아름다운 세기말의 땅에서 특이한 친구들을 사귀며 작업장을 예전의 멋진 모습으로 복원하세요.",Hokko Life,"어드벤처, 캐주얼, 인디, RPG, 시뮬레이션",기차에서 내려 Hokko 마을에서 새로운 생활을 시작해보세요! 낡은 작업장을 물려받아 재료를 수집하고 마을에 있는 모든 것을 꾸미면서 창의력을 발휘해보세요! 여러분의 창의력이 마음껏 발휘된 마을은 과연 어떤 모습이 될까요?,,,
B0084,A18,The Raven Remastered / The Frostrune / Mad Experiments: Escape Room,"어드벤처 / 어드벤처 / 어드벤처, 캐주얼, 인디, 시뮬레이션, 전략","[The Raven Remastered] London, 1964. An ancient ruby is stolen from the British Museum. At the crime scene: a raven feather. Is somebody trying to follow in the footsteps of The Raven, the legendary mast ‖ [The Frostrune] Unravel a mystery inspired by Viking myth and legend in The Frostrune, a classic point-and-click adventure based on historically accurate Norse culture and environments. ‖ [Mad Experiments: Escape Room] 수상 후보에 오른 이스케이프 게임 1인 또는 최대 5인까지 플레이하며 3개의 독특한 방을 탐험하고, 두뇌를 자극하는 퍼즐을 풀며 체셔 교수와 그의 실험에 얽힌 어두운 비밀을 밝혀보세요.",Nancy Drew®: The Captive Curse,"어드벤처, 캐주얼",A terrifying myth comes alive in Germany!,,,
B0085,A10,Roots of Yggdrasil / Ancient Gods / Flick Shot Rogues,"인디, 전략 / RPG, 전략 / 인디, 전략","[Roots of Yggdrasil] Build settlements, explore the Nine Realms, collect artifacts and upgrade your deck to reach the top of Yggdrasil in this post-Ragnarok roguelike city-builder! Can you survive the  ‖ [Ancient Gods] Ancient Gods is a fusion of hero collector and deck-building rogue-lite where you collect your character, fight, and experience exciting events. Any character can use all the cards ‖ [Flick Shot Rogues] 계획하고, 조준하고, 쏘세요! FLICK SHOT ROGUES는 테이블 위에서 물건을 튕기는 촉각적 만족감과 사람들이 좋아하는 턴제 로그라이크의 전략적 깊이를 결합한 게임입니다. 말도 안되는 콤보를 연결하고, 캐릭터, 아이템, 스킬을 잠금 해제하면서, 섬을 정복하세요!",Pyrene,"인디, 전략","Defeat hellish monsters and rebuild your home in Pyrene, a fast paced roguelike dungeon-crawler. Play with different heroes & spells, collect powerful relics to upgrade your deck while uncovering the mysteries behind your village’s destruction.",,,
